isin,symbol,class,name,shares,date reported,%,value
JE00BJ1F3079,AMCR,Top mutual fund Holders,Vanguard 500 Index Fund,37.09M,"Jun 30, 2024",2.57,417475483
JE00BJ1F3079,AMCR,Top mutual fund Holders,Schwab Strategic Tr-Schwab U.S. Dividend Equity ETF,33.34M,"May 31, 2024",2.31,375254602
JE00BJ1F3079,AMCR,Top mutual fund Holders,Hartford Dividend & Growth Fund,17.89M,"Apr 30, 2024",1.24,201334675
JE00BJ1F3079,AMCR,Top mutual fund Holders,Fidelity 500 Index Fund,17.67M,"Jul 31, 2024",1.22,198858339
JE00BJ1F3079,AMCR,Top mutual fund Holders,Proshares Tr-Proshares S&P 500 Aristocrats ETF,17.59M,"Aug 31, 2024",1.22,198026031
JE00BJ1F3079,AMCR,Top mutual fund Holders,SPDR S&P 500 ETF Trust,17.14M,"Aug 31, 2024",1.19,192874911
JE00BJ1F3079,AMCR,Top mutual fund Holders,SPDR (R) Ser Tr- SPDR (R) S&P (R) Dividend ETF,16.96M,"Aug 31, 2024",1.17,190923721
JE00BJ1F3079,AMCR,Top mutual fund Holders,iShares Core S&P 500 ETF,15.85M,"Aug 31, 2024",1.1,178395398
JE00BJ1F3079,AMCR,Top mutual fund Holders,Federated Hermes Strategic Value Dividend Fund,12.5M,"Jul 31, 2024",0.86,140682436
JE00BJ1F3079,AMCR,Top mutual fund Holders,Invesco ETF Tr-Invesco S&P 500 Equal Weight ETF,11.56M,"Aug 31, 2024",0.8,130116107
IE00BLS09M33,PNR,Top Institutional Holders,Vanguard Group Inc,20.03M,"Jun 30, 2024",12.1,1948358594
IE00BLS09M33,PNR,Top Institutional Holders,Blackrock Inc.,15.62M,"Jun 30, 2024",9.44,1519673377
IE00BLS09M33,PNR,Top Institutional Holders,Impax Asset Management Group Plc,8.88M,"Jun 30, 2024",5.37,864199759
IE00BLS09M33,PNR,Top Institutional Holders,State Street Corporation,8.5M,"Jun 30, 2024",5.13,826420773
IE00BLS09M33,PNR,Top Institutional Holders,"FMR, LLC",5.45M,"Jun 30, 2024",3.29,529784732
IE00BLS09M33,PNR,Top Institutional Holders,Pictet Asset Management Holding SA,5.07M,"Jun 30, 2024",3.07,493596792
IE00BLS09M33,PNR,Top Institutional Holders,Amundi,5.03M,"Jun 30, 2024",3.04,489620589
IE00BLS09M33,PNR,Top Institutional Holders,"Geode Capital Management, LLC",3.98M,"Jun 30, 2024",2.4,387102098
IE00BLS09M33,PNR,Top Institutional Holders,Invesco Ltd.,3.64M,"Jun 30, 2024",2.2,353831090
IE00BLS09M33,PNR,Top Institutional Holders,UBS Asset Management Americas Inc,3.32M,"Jun 30, 2024",2.01,322990957
IE00BLS09M33,PNR,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,5.22M,"Jun 30, 2024",3.16,508015804
IE00BLS09M33,PNR,Top mutual fund Holders,Vanguard 500 Index Fund,4.26M,"Jun 30, 2024",2.57,414467552
IE00BLS09M33,PNR,Top mutual fund Holders,Vanguard Small-Cap Index Fund,4.18M,"Jun 30, 2024",2.52,406238705
IE00BLS09M33,PNR,Top mutual fund Holders,Vanguard Small Cap Value Index Fund,2.81M,"Jun 30, 2024",1.7,273493952
IE00BLS09M33,PNR,Top mutual fund Holders,Proshares Tr-Proshares S&P 500 Aristocrats ETF,2.12M,"Aug 31, 2024",1.28,205860567
IE00BLS09M33,PNR,Top mutual fund Holders,Fidelity 500 Index Fund,2.03M,"Jul 31, 2024",1.23,197414808
IE00BLS09M33,PNR,Top mutual fund Holders,SPDR S&P 500 ETF Trust,1.95M,"Aug 31, 2024",1.18,189334200
IE00BLS09M33,PNR,Top mutual fund Holders,iShares Core S&P 500 ETF,1.82M,"Aug 31, 2024",1.1,177101525
IE00BLS09M33,PNR,Top mutual fund Holders,Invesco ETF Tr-Invesco S&P 500 Equal Weight ETF,1.49M,"Aug 31, 2024",0.9,144711394
IE00BLS09M33,PNR,Top mutual fund Holders,MFS Series Trust XI-MFS Mid Cap Value Fund,1.42M,"Jun 30, 2024",0.86,137705620
GB00BV9FYX34,MRO,Top Institutional Holders,Vanguard Group Inc,68.37M,"Jun 30, 2024",12.22,1787932873
GB00BV9FYX34,MRO,Top Institutional Holders,Blackrock Inc.,42.7M,"Jun 30, 2024",7.63,1116625485
GB00BV9FYX34,MRO,Top Institutional Holders,State Street Corporation,38.31M,"Jun 30, 2024",6.85,1001936816
GB00BV9FYX34,MRO,Top Institutional Holders,Invesco Ltd.,33.3M,"Jun 30, 2024",5.95,870740046
GB00BV9FYX34,MRO,Top Institutional Holders,"Geode Capital Management, LLC",13.39M,"Jun 30, 2024",2.39,350158301
GB00BV9FYX34,MRO,Top Institutional Holders,"Pacer Advisors, Inc.",13.37M,"Jun 30, 2024",2.39,349620814
GB00BV9FYX34,MRO,Top Institutional Holders,Morgan Stanley,9.7M,"Jun 30, 2024",1.73,253717233
GB00BV9FYX34,MRO,Top Institutional Holders,"Hotchkis & Wiley Capital Management, LLC",8.5M,"Jun 30, 2024",1.52,222168932
GB00BV9FYX34,MRO,Top Institutional Holders,Dimensional Fund Advisors LP,8.46M,"Jun 30, 2024",1.51,221263593
GB00BV9FYX34,MRO,Top Institutional Holders,Lsv Asset Management,6.44M,"Jun 30, 2024",1.15,168503092
GB00BV9FYX34,MRO,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,17.86M,"Jun 30, 2024",3.19,466960150
GB00BV9FYX34,MRO,Top mutual fund Holders,Select Sector SPDR Fund-Energy Select,15.36M,"Aug 31, 2024",2.75,401658319
GB00BV9FYX34,MRO,Top mutual fund Holders,Vanguard 500 Index Fund,14.48M,"Jun 30, 2024",2.59,378537352
GB00BV9FYX34,MRO,Top mutual fund Holders,Pacer U.S. Cash Cows 100 ETF,12.49M,"Apr 30, 2024",2.23,326622987
GB00BV9FYX34,MRO,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,12.08M,"Jun 30, 2024",2.16,315954049
GB00BV9FYX34,MRO,Top mutual fund Holders,Vanguard/Windsor II,10.12M,"Apr 30, 2024",1.81,264723951
GB00BV9FYX34,MRO,Top mutual fund Holders,Fidelity 500 Index Fund,6.89M,"Jul 31, 2024",1.23,180304195
GB00BV9FYX34,MRO,Top mutual fund Holders,SPDR S&P 500 ETF Trust,6.69M,"Aug 31, 2024",1.2,174883535
GB00BV9FYX34,MRO,Top mutual fund Holders,iShares Core S&P 500 ETF,6.19M,"Aug 31, 2024",1.11,161750587
GB00BV9FYX34,MRO,Top mutual fund Holders,Invesco Diversified Dividend Fund,5.56M,"Apr 30, 2024",0.99,145431496
US65249B1098,NWSA,Top Institutional Holders,Price (T.Rowe) Associates Inc,61.74M,"Jun 30, 2024",16.27,1631750767
US65249B1098,NWSA,Top Institutional Holders,Vanguard Group Inc,50.18M,"Jun 30, 2024",13.22,1326160179
US65249B1098,NWSA,Top Institutional Holders,Blackrock Inc.,26.5M,"Jun 30, 2024",6.98,700358719
US65249B1098,NWSA,Top Institutional Holders,State Street Corporation,24.32M,"Jun 30, 2024",6.41,642866729
US65249B1098,NWSA,Top Institutional Holders,"Independent Franchise Partners, LLP",24.31M,"Jun 30, 2024",6.4,642423445
US65249B1098,NWSA,Top Institutional Holders,Yacktman Asset Management Lp,14.52M,"Jun 30, 2024",3.83,383697582
US65249B1098,NWSA,Top Institutional Holders,Dodge & Cox Inc,10.46M,"Jun 30, 2024",2.76,276383323
US65249B1098,NWSA,Top Institutional Holders,"Geode Capital Management, LLC",9.53M,"Jun 30, 2024",2.51,251926190
US65249B1098,NWSA,Top Institutional Holders,"59 North Capital Management, LP",8.12M,"Jun 30, 2024",2.14,214581155
US65249B1098,NWSA,Top Institutional Holders,Starboard Value LP,7.2M,"Jun 30, 2024",1.9,190332819
US65249B1098,NWSA,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,14.07M,"Jun 30, 2024",3.71,371822926
US65249B1098,NWSA,Top mutual fund Holders,Price (T.Rowe) Equity Income Fund,13.96M,"Jun 30, 2024",3.68,369094954
US65249B1098,NWSA,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,10.25M,"Jun 30, 2024",2.7,270934858
US65249B1098,NWSA,Top mutual fund Holders,SPDR (R) Idx Shares-SPDR Communication Services Select Sector ETF,10.05M,"Aug 31, 2024",2.65,265529473
US65249B1098,NWSA,Top mutual fund Holders,Vanguard 500 Index Fund,9.74M,"Jun 30, 2024",2.57,257419190
US65249B1098,NWSA,Top mutual fund Holders,Price (T.Rowe) Mid-Cap Value Fund,8.73M,"Jun 30, 2024",2.3,230864308
US65249B1098,NWSA,Top mutual fund Holders,AMG Yacktman Fd,8M,"Jun 30, 2024",2.11,211440002
US65249B1098,NWSA,Top mutual fund Holders,Dodge & Cox Stock Fund,7.77M,"Jun 30, 2024",2.05,205252475
US65249B1098,NWSA,Top mutual fund Holders,Fidelity 500 Index Fund,4.63M,"Jul 31, 2024",1.22,122414933
US65249B1098,NWSA,Top mutual fund Holders,Price (T.Rowe) Mid-Cap Value Equity Trust,4.6M,"Jun 30, 2024",1.21,121704442
US25754A2015,DPZ,Top Institutional Holders,Vanguard Group Inc,4.15M,"Jun 30, 2024",11.87,1796269481
US25754A2015,DPZ,Top Institutional Holders,Blackrock Inc.,2.59M,"Jun 30, 2024",7.4,1119903304
US25754A2015,DPZ,Top Institutional Holders,"T. Rowe Price Investment Management, Inc.",2.47M,"Jun 30, 2024",7.06,1068745208
US25754A2015,DPZ,Top Institutional Holders,"FMR, LLC",1.88M,"Jun 30, 2024",5.38,814205686
US25754A2015,DPZ,Top Institutional Holders,"Principal Financial Group, Inc.",1.64M,"Jun 30, 2024",4.7,710465085
US25754A2015,DPZ,Top Institutional Holders,State Street Corporation,1.46M,"Jun 30, 2024",4.16,629618865
US25754A2015,DPZ,Top Institutional Holders,"Geode Capital Management, LLC",902.47k,"Jun 30, 2024",2.58,390368074
US25754A2015,DPZ,Top Institutional Holders,JP Morgan Chase & Company,839.88k,"Jun 30, 2024",2.4,363296488
US25754A2015,DPZ,Top Institutional Holders,Marshfield Associates,713.48k,"Jun 30, 2024",2.04,308621271
US25754A2015,DPZ,Top Institutional Holders,Norges Bank Investment Management,606.82k,"Jun 30, 2024",1.74,262485596
US25754A2015,DPZ,Top mutual fund Holders,Principal Mid Cap Fund,1.19M,"Jul 31, 2024",3.41,515763781
US25754A2015,DPZ,Top mutual fund Holders,Price (T.Rowe) Mid Cap Growth Fund,1.15M,"Jun 30, 2024",3.3,499127635
US25754A2015,DPZ,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,1.1M,"Jun 30, 2024",3.15,476463374
US25754A2015,DPZ,Top mutual fund Holders,Vanguard 500 Index Fund,894.8k,"Jun 30, 2024",2.56,387054254
US25754A2015,DPZ,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,747.18k,"Jun 30, 2024",2.14,323198877
US25754A2015,DPZ,Top mutual fund Holders,Fidelity 500 Index Fund,426.39k,"Jul 31, 2024",1.22,184436723
US25754A2015,DPZ,Top mutual fund Holders,SPDR S&P 500 ETF Trust,413.67k,"Aug 31, 2024",1.18,178935029
US25754A2015,DPZ,Top mutual fund Holders,Vanguard Growth Index Fund,398.52k,"Jun 30, 2024",1.14,172384385
US25754A2015,DPZ,Top mutual fund Holders,iShares Core S&P 500 ETF,382.65k,"Aug 31, 2024",1.09,165517973
US25754A2015,DPZ,Top mutual fund Holders,JPMorgan Mid Cap Growth Fund,323.56k,"Jun 30, 2024",0.93,139956444
US92556V1061,VTRS,Top Institutional Holders,Vanguard Group Inc,140.32M,"Jun 30, 2024",11.76,1599682853
US92556V1061,VTRS,Top Institutional Holders,Blackrock Inc.,92.67M,"Jun 30, 2024",7.76,1056413728
US92556V1061,VTRS,Top Institutional Holders,State Street Corporation,62.11M,"Jun 30, 2024",5.2,708059015
US92556V1061,VTRS,Top Institutional Holders,"Davis Selected Advisers, LP",57.54M,"Jun 30, 2024",4.82,655909842
US92556V1061,VTRS,Top Institutional Holders,Price (T.Rowe) Associates Inc,56.82M,"Jun 30, 2024",4.76,647782520
US92556V1061,VTRS,Top Institutional Holders,"Pacer Advisors, Inc.",38.31M,"Jun 30, 2024",3.21,436751244
US92556V1061,VTRS,Top Institutional Holders,Invesco Ltd.,30.71M,"Jun 30, 2024",2.57,350134424
US92556V1061,VTRS,Top Institutional Holders,"Geode Capital Management, LLC",29M,"Jun 30, 2024",2.43,330565207
US92556V1061,VTRS,Top Institutional Holders,"Ameriprise Financial, Inc.",21.86M,"Jun 30, 2024",1.83,249211994
US92556V1061,VTRS,Top Institutional Holders,"Deerfield Management Company, L.P. (Series C)",21.4M,"Jun 30, 2024",1.79,243908646
US92556V1061,VTRS,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,37.58M,"Jun 30, 2024",3.15,428398180
US92556V1061,VTRS,Top mutual fund Holders,Vanguard 500 Index Fund,30.56M,"Jun 30, 2024",2.56,348381024
US92556V1061,VTRS,Top mutual fund Holders,Pacer U.S. Cash Cows 100 ETF,27.97M,"Apr 30, 2024",2.34,318828930
US92556V1061,VTRS,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,25.51M,"Jun 30, 2024",2.14,290767717
US92556V1061,VTRS,Top mutual fund Holders,Davis New York Venture Fund,18.56M,"Apr 30, 2024",1.56,211578634
US92556V1061,VTRS,Top mutual fund Holders,Fidelity 500 Index Fund,14.56M,"Jul 31, 2024",1.22,165930311
US92556V1061,VTRS,Top mutual fund Holders,SPDR S&P 500 ETF Trust,14.25M,"Aug 31, 2024",1.19,162403585
US92556V1061,VTRS,Top mutual fund Holders,iShares Core S&P 500 ETF,13.06M,"Aug 31, 2024",1.09,148856646
US92556V1061,VTRS,Top mutual fund Holders,Invesco ETF Tr-Invesco S&P 500 Equal Weight ETF,11.32M,"Aug 31, 2024",0.95,129074728
